terminal,type,aircode,airname,flightid,gate,date,time,estdate,esttime,location,locationeng,locationcn,status,aircraft,otherport,otherenf,othercn,luggagegate,checkincounter
1,A,CI,中華航空,161,D2,2018/08/07,14:10:00,2018/08/07,14:10:00,ICN,Incheon,仁川,準時ONTIME,B777-300,,,,4B,
1,A,DL,達美航空,7718,D2,2018/08/07,14:10:00,2018/08/07,14:10:00,ICN,Incheon,仁川,準時ONTIME,,,,,,
1,A,KE,大韓航空,5691,D2,2018/08/07,14:10:00,2018/08/07,14:10:00,ICN,Incheon,仁川,準時ONTIME,,,,,,
1,A,CX,國泰航空,406,B6,2018/08/07,14:15:00,2018/08/07,14:15:00,HKG,HongKong,香港,準時ONTIME,A330-300,,,,1A,
1,A,KA,國泰港龍,5406,B6,2018/08/07,14:15:00,2018/08/07,14:15:00,HKG,HongKong,香港,準時ONTIME,,,,,,
2,A,AC,加拿大航空,17,C8,2018/08/07,14:15:00,2018/08/07,15:21:00,YVR,Vancouver,溫哥華,時間更改SCHEDULECHANGE,B787-9,,,,7A,
2,A,TG,泰國航空,5870,C8,2018/08/07,14:15:00,2018/08/07,15:21:00,YVR,Vancouver,溫哥華,時間更改SCHEDULECHANGE,,,,,7A,
1,A,MH,馬來西亞,366,B7,2018/08/07,14:20:00,2018/08/07,14:07:00,KUL,KualaLumpur,吉隆坡,準時ONTIME,B737,,,,6,
1,A,CI,中華航空,9424,B7,2018/08/07,14:20:00,2018/08/07,14:07:00,KUL,KualaLumpur,吉隆坡,準時ONTIME,,,,,,
2,A,MU,東方航空,5007,D9,2018/08/07,14:25:00,2018/08/07,14:25:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,A330,,,,2,
2,A,CI,中華航空,8000,D9,2018/08/07,14:25:00,2018/08/07,14:25:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,2,
2,A,CI,中華航空,155,A8,2018/08/07,14:30:00,2018/08/07,14:30:00,NGO,Nagoya,名古屋,準時ONTIME,B737-800,,,,3,
2,A,JL,日本航空,5113,A8,2018/08/07,14:30:00,2018/08/07,14:30:00,NGO,Nagoya,名古屋,準時ONTIME,,,,,3,
2,A,CZ,南方航空,3025,C5R,2018/08/07,14:35:00,2018/08/07,14:35:00,DYG,Zhangjiajie,張家界,準時ONTIME,A320,,,,1,
1,A,D7,全亞洲航空,372,A6,2018/08/07,14:40:00,2018/08/07,14:40:00,KUL,KualaLumpur,吉隆坡,延遲DELAY,A330-300,,,,1A,
1,A,TR,酷航,899,B4,2018/08/07,14:45:00,2018/08/07,14:45:00,NRT,Tokyo,東京,準時ONTIME,B787-9,,,,3B,
1,A,FE,遠東航空,128,B1R,2018/08/07,14:50:00,2018/08/07,14:50:00,HFE,Hefei,合肥,準時ONTIME,MD83,,,,4B,","
2,A,BR,長榮航空,272,B8,2018/08/07,14:55:00,2018/08/07,14:55:00,MNL,Manila,馬尼拉,準時ONTIME,B777-300,,,,4,
2,A,AF,法國航空,8414,D6,2018/08/07,14:55:00,2018/08/07,14:27:00,AMS,Amsterdam,阿姆斯特丹,準時ONTIME,,,,,2,
2,A,KL,荷蘭航空,807,D6,2018/08/07,14:55:00,2018/08/07,14:27:00,AMS,Amsterdam,阿姆斯特丹,準時ONTIME,B777,,,,2,
2,A,BR,長榮航空,802,C9,2018/08/07,15:00:00,2018/08/07,15:00:00,MFM,Macau,澳門,準時ONTIME,A330-200,,,,5,","
2,A,BR,長榮航空,131,C4,2018/08/07,15:05:00,2018/08/07,15:05:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,A330-300,,,,6,
2,A,NH,全日本空輸,5811,C4,2018/08/07,15:05:00,2018/08/07,15:05:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,6,
2,A,TG,泰國航空,6357,C4,2018/08/07,15:05:00,2018/08/07,15:05:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,6,
2,A,BR,長榮航空,711,C5,2018/08/07,15:05:00,2018/08/07,15:05:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,B777-300,,,,7A,
2,A,HO,吉祥航空,3181,C5,2018/08/07,15:05:00,2018/08/07,15:05:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,7A,
2,A,B7,立榮航空,7015,C5,2018/08/07,15:05:00,2018/08/07,15:05:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,7A,
2,A,CA,中國國際,5511,C5,2018/08/07,15:05:00,2018/08/07,15:05:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,7A,
1,A,CI,中華航空,792,A7,2018/08/07,15:10:00,2018/08/07,15:10:00,HAN,Hanoi,河內,準時ONTIME,A330-300,,,,6,",06,"
1,A,VN,越南航空,3584,A7,2018/08/07,15:10:00,2018/08/07,15:10:00,HAN,Hanoi,河內,準時ONTIME,,,,,,"06,"
1,A,CX,國泰航空,400,B3,2018/08/07,15:10:00,2018/08/07,15:10:00,HKG,HongKong,香港,準時ONTIME,A330-300,,,,3A,","
1,A,KA,國泰港龍,5400,B3,2018/08/07,15:10:00,2018/08/07,15:10:00,HKG,HongKong,香港,準時ONTIME,,,,,3A,
1,A,CI,中華航空,752,D1,2018/08/07,15:10:00,2018/08/07,15:10:00,SIN,Singapore,新加坡,準時ONTIME,A330-300,SUB,Surabaya,泗水,4A,
1,A,GA,印尼航空,9995,D1,2018/08/07,15:10:00,2018/08/07,15:10:00,SIN,Singapore,新加坡,準時ONTIME,,SUB,Surabaya,泗水,,
2,A,CI,中華航空,157,D8,2018/08/07,15:10:00,2018/08/07,15:10:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,A330-300,,,,8A,
2,A,JL,日本航空,5103,D8,2018/08/07,15:10:00,2018/08/07,15:10:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,8A,
1,A,CI,中華航空,782,A4,2018/08/07,15:15:00,2018/08/07,15:15:00,SGN,HoChiMinh,胡志明市,準時ONTIME,A330-300,,,,4B,
1,A,VN,越南航空,3580,A4,2018/08/07,15:15:00,2018/08/07,15:15:00,SGN,HoChiMinh,胡志明市,準時ONTIME,,,,,,
1,A,CX,國泰航空,522,B5,2018/08/07,15:15:00,2018/08/07,15:15:00,HKG,HongKong,香港,準時ONTIME,A330-300,,,,3A,
1,A,KA,國泰港龍,5522,B5,2018/08/07,15:15:00,2018/08/07,15:15:00,HKG,HongKong,香港,準時ONTIME,,,,,3A,
2,A,BR,長榮航空,709,B9,2018/08/07,15:15:00,2018/08/07,15:15:00,CGO,Zhengzhou,鄭州,準時ONTIME,A321-200,,,,4,
2,A,B7,立榮航空,101,C3,2018/08/07,15:20:00,2018/08/07,15:20:00,TAO,Qingdao,青島,準時ONTIME,A321-200,,,,5,
2,A,SC,山東航空,101,C3,2018/08/07,15:20:00,2018/08/07,15:20:00,TAO,Qingdao,青島,準時ONTIME,,,,,5,
2,A,BR,長榮航空,868,B7,2018/08/07,15:25:00,2018/08/07,15:25:00,HKG,HongKong,香港,準時ONTIME,A321-200,,,,3,
2,A,HX,香港航空,1868,B7,2018/08/07,15:25:00,2018/08/07,15:25:00,HKG,HongKong,香港,準時ONTIME,,,,,3,
1,A,CX,國泰航空,430,B6,2018/08/07,15:35:00,2018/08/07,15:35:00,HKG,HongKong,香港,準時ONTIME,B777-200,,,,2,
1,A,KA,國泰港龍,5430,B6,2018/08/07,15:35:00,2018/08/07,15:35:00,HKG,HongKong,香港,準時ONTIME,,,,,2,
2,A,HX,香港航空,264,C7,2018/08/07,15:40:00,2018/08/07,15:40:00,HKG,HongKong,香港,準時ONTIME,A330-200,,,,6,
2,A,BR,長榮航空,2894,C7,2018/08/07,15:40:00,2018/08/07,15:40:00,HKG,HongKong,香港,準時ONTIME,,,,,6,
2,A,SC,山東航空,4085,D9,2018/08/07,15:45:00,2018/08/07,15:45:00,TAO,Qingdao,青島,準時ONTIME,B737,,,,4,
2,A,B7,立榮航空,7101,D9,2018/08/07,15:45:00,2018/08/07,15:45:00,TAO,Qingdao,青島,準時ONTIME,,,,,4,
1,A,IT,台灣虎航,239,B1,2018/08/07,15:50:00,2018/08/07,15:50:00,AKJ,Asahikawa,旭川,準時ONTIME,A320-232,,,,5,
2,A,OZ,韓亞航空,713,C6,2018/08/07,15:50:00,2018/08/07,15:50:00,ICN,Incheon,仁川,準時ONTIME,A321,,,,7A,
2,A,BR,長榮航空,2149,C6,2018/08/07,15:50:00,2018/08/07,15:50:00,ICN,Incheon,仁川,準時ONTIME,,,,,7A,
1,A,CI,中華航空,834,A5,2018/08/07,15:55:00,2018/08/07,15:55:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,A350-900,,,,4A,","
1,A,HA,夏威夷航空,2834,A5,2018/08/07,15:55:00,2018/08/07,15:55:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,
1,A,PG,曼谷航空,4901,A5,2018/08/07,15:55:00,2018/08/07,15:55:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,","
1,A,CI,中華航空,910,A9,2018/08/07,15:55:00,2018/08/07,15:55:00,HKG,HongKong,香港,準時ONTIME,A330-300,,,,5,
2,A,BR,長榮航空,398,C5R,2018/08/07,15:55:00,2018/08/07,15:55:00,HAN,Hanoi,河內,準時ONTIME,A321-200,,,,5,
2,A,CI,中華航空,153,,2018/08/07,16:00:00,2018/08/07,16:00:00,KIX,OsakaKansai,大阪/關西,取消CANCELLED,A350-900,,,,,
2,A,JL,日本航空,5105,,2018/08/07,16:00:00,2018/08/07,16:00:00,KIX,OsakaKansai,大阪/關西,取消CANCELLED,,,,,,
1,A,IT,台灣虎航,207,A3,2018/08/07,16:00:00,2018/08/07,16:00:00,NGO,Nagoya,名古屋,準時ONTIME,A320-232,,,,3B,
1,A,JW,香草航空,103,B2,2018/08/07,16:00:00,2018/08/07,16:00:00,NRT,Tokyo,東京,準時ONTIME,A320,,,,1A,",,"
1,A,EK,阿聯酋航空,366,C2,2018/08/07,16:15:00,2018/08/07,16:32:00,DXB,DUBAI(DXB),杜拜(DXB),準時ONTIME,A380,,,,3A,
2,A,MU,東方航空,2911,C5R,2018/08/07,16:15:00,2018/08/07,16:15:00,HIA,Huaian,淮安,準時ONTIME,A320,,,,5,","
2,A,BR,長榮航空,165,C5R,2018/08/07,16:20:00,2018/08/07,16:20:00,CTS,Sapporo,札幌,準時ONTIME,A321-200,,,,5,"A,"
2,A,TG,泰國航空,6367,C5R,2018/08/07,16:20:00,2018/08/07,16:20:00,CTS,Sapporo,札幌,準時ONTIME,,,,,5,","
2,A,NH,全日本空輸,5837,C5R,2018/08/07,16:20:00,2018/08/07,16:20:00,CTS,Sapporo,札幌,準時ONTIME,,,,,5,
2,A,CA,中國國際,835,D10,2018/08/07,16:20:00,2018/08/07,16:20:00,WNZ,Wenzhou,溫州,準時ONTIME,A319,,,,1,","
2,A,B7,立榮航空,7031,D10,2018/08/07,16:20:00,2018/08/07,16:20:00,WNZ,Wenzhou,溫州,準時ONTIME,,,,,1,"A,"
1,A,CI,中華航空,7916,D3,2018/08/07,16:20:00,2018/08/07,16:20:00,RGN,Yangon,仰光,準時ONTIME,B737-800,,,,5,
1,A,IT,台灣虎航,201,B4,2018/08/07,16:25:00,2018/08/07,16:25:00,NRT,Tokyo,東京,準時ONTIME,A320-232,,,,6,
2,A,MU,東方航空,5001,D2,2018/08/07,16:25:00,2018/08/07,16:25:00,NKG,Nanjing,南京,準時ONTIME,A321,,,,2,","
2,A,AE,華信航空,5002,D2,2018/08/07,16:25:00,2018/08/07,16:25:00,NKG,Nanjing,南京,準時ONTIME,,,,,2,"A,"
2,A,ZH,深圳航空,9073,C5R,2018/08/07,16:30:00,2018/08/07,16:30:00,SZX,Shenzhen,深圳,準時ONTIME,B737,,,,3,","
2,A,B7,立榮航空,7152,C5R,2018/08/07,16:30:00,2018/08/07,16:30:00,SZX,Shenzhen,深圳,準時ONTIME,,,,,3,","
2,A,CZ,南方航空,3095,A8,2018/08/07,16:35:00,2018/08/07,16:35:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,A321,,,,4,
2,A,CI,中華航空,8502,A8,2018/08/07,16:35:00,2018/08/07,16:35:00,PVG,Shanghai/Pudong,上海/浦東,準時ONTIME,,,,,4,
2,A,CI,中華航空,552,D4,2018/08/07,16:40:00,2018/08/07,16:40:00,CTU,Chengdu,成都,準時ONTIME,B747-400,,,,1,
2,A,SQ,新加坡航空,878,D6,2018/08/07,16:40:00,2018/08/07,16:40:00,SIN,Singapore,新加坡,準時ONTIME,A330,,,,8B,
2,A,BR,長榮航空,2204,D6,2018/08/07,16:40:00,2018/08/07,16:40:00,SIN,Singapore,新加坡,準時ONTIME,,,,,8B,
1,A,CX,國泰航空,484,B5,2018/08/07,16:45:00,2018/08/07,16:45:00,HKG,HongKong,香港,準時ONTIME,A330-300,,,,2,","
1,A,KA,國泰港龍,5484,B5,2018/08/07,16:45:00,2018/08/07,16:45:00,HKG,HongKong,香港,準時ONTIME,,,,,2,
2,A,BR,長榮航空,258,B8,2018/08/07,16:45:00,2018/08/07,16:45:00,CNX,ChiangMai,清邁,準時ONTIME,A321-200,,,,5,"4,"
2,A,CI,中華航空,25,A6,2018/08/07,16:55:00,2018/08/07,16:55:00,GUM,Guam,關島,準時ONTIME,B737-800,,,,1,
2,A,BR,長榮航空,197,B9,2018/08/07,16:55:00,2018/08/07,16:55:00,NRT,Tokyo,東京,準時ONTIME,A330-300,,,,7B,
2,A,TG,泰國航空,6351,B9,2018/08/07,16:55:00,2018/08/07,16:55:00,NRT,Tokyo,東京,準時ONTIME,,,,,7B,
2,A,NH,全日本空輸,5807,B9,2018/08/07,16:55:00,2018/08/07,16:55:00,NRT,Tokyo,東京,準時ONTIME,,,,,7B,
2,A,BR,長榮航空,7,C7,2018/08/07,17:00:00,2018/08/07,16:44:00,SFO,SanFrancisco,舊金山,準時ONTIME,B777-300,,,,6,
2,A,TG,泰國航空,6329,C7,2018/08/07,17:00:00,2018/08/07,16:44:00,SFO,SanFrancisco,舊金山,準時ONTIME,,,,,6,
2,A,SQ,新加坡航空,5807,C7,2018/08/07,17:00:00,2018/08/07,16:44:00,SFO,SanFrancisco,舊金山,準時ONTIME,,,,,6,
2,A,AV,哥倫比亞,4508,C7,2018/08/07,17:00:00,2018/08/07,16:44:00,SFO,SanFrancisco,舊金山,準時ONTIME,,,,,6,
2,A,BR,長榮航空,715,C9,2018/08/07,17:00:00,2018/08/07,17:00:00,PEK,Beijing,北京,準時ONTIME,B777-300,,,,4,","
2,A,CA,中國國際,5515,C9,2018/08/07,17:00:00,2018/08/07,17:00:00,PEK,Beijing,北京,準時ONTIME,,,,,4,","
2,A,BR,長榮航空,5,C8,2018/08/07,17:05:00,2018/08/07,17:11:00,LAX,LosAngeles,洛杉磯,準時ONTIME,B777-300,,,,3,
2,A,TG,泰國航空,6323,C8,2018/08/07,17:05:00,2018/08/07,17:11:00,LAX,LosAngeles,洛杉磯,準時ONTIME,,,,,3,
2,A,AV,哥倫比亞,4502,C8,2018/08/07,17:05:00,2018/08/07,17:11:00,LAX,LosAngeles,洛杉磯,準時ONTIME,,,,,3,
2,A,SQ,新加坡航空,5819,C8,2018/08/07,17:05:00,2018/08/07,17:11:00,LAX,LosAngeles,洛杉磯,準時ONTIME,,,,,3,
2,A,BR,長榮航空,266,C3,2018/08/07,17:10:00,2018/08/07,17:10:00,PNH,PhnomPenh,金邊,準時ONTIME,A321-200,,,,5,
2,A,BR,長榮航空,212,C4,2018/08/07,17:10:00,2018/08/07,17:10:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,B777-300,,,,2,","
2,A,AI,印度航空,7052,C4,2018/08/07,17:10:00,2018/08/07,17:10:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,2,
2,A,TG,泰國航空,6308,C4,2018/08/07,17:10:00,2018/08/07,17:10:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,2,","
2,A,CA,中國國際,189,D5,2018/08/07,17:10:00,2018/08/07,17:10:00,PEK,Beijing,北京,準時ONTIME,A321,,,,1,
2,A,BR,長榮航空,2765,D5,2018/08/07,17:10:00,2018/08/07,17:10:00,PEK,Beijing,北京,準時ONTIME,,,,,1,
2,A,BR,長榮航空,870,B7,2018/08/07,17:15:00,2018/08/07,17:15:00,HKG,HongKong,香港,準時ONTIME,A321-200,,,,7A,
2,A,HX,香港航空,1870,B7,2018/08/07,17:15:00,2018/08/07,17:15:00,HKG,HongKong,香港,準時ONTIME,,,,,7A,
2,A,BR,長榮航空,392,C5,2018/08/07,17:15:00,2018/08/07,17:15:00,SGN,HoChiMinh,胡志明市,準時ONTIME,B777-300,,,,4,
2,A,CI,中華航空,101,D1,2018/08/07,17:15:00,2018/08/07,17:15:00,NRT,Tokyo,東京,準時ONTIME,B777-300,,,,2,
2,A,DL,達美航空,7744,D1,2018/08/07,17:15:00,2018/08/07,17:15:00,NRT,Tokyo,東京,準時ONTIME,,,,,2,"4,"
2,A,JL,日本航空,5047,D1,2018/08/07,17:15:00,2018/08/07,17:15:00,NRT,Tokyo,東京,準時ONTIME,,,,,2,
2,A,MU,東方航空,2095,A9,2018/08/07,17:20:00,2018/08/07,17:20:00,TXN,HuangShanTunxi,黃山,準時ONTIME,A320,,,,3,
1,A,MM,樂桃航空,925,B3,2018/08/07,17:20:00,2018/08/07,17:20:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,A320,,,,2,
2,A,CZ,南方航空,3045,D3,2018/08/07,17:30:00,2018/08/07,17:30:00,NNG,Nanning,南寧,準時ONTIME,B737,,,,1,","
2,A,CZ,南方航空,3019,D2,2018/08/07,17:35:00,2018/08/07,17:35:00,KWL,Guilin,桂林,準時ONTIME,B737,,,,2,
1,A,KE,大韓航空,693,A5,2018/08/07,17:40:00,2018/08/07,17:40:00,ICN,Incheon,仁川,準時ONTIME,A330,,,,5,","
1,A,CI,中華航空,9067,A5,2018/08/07,17:40:00,2018/08/07,17:40:00,ICN,Incheon,仁川,準時ONTIME,,,,,,
1,A,IT,台灣虎航,215,B4,2018/08/07,17:40:00,2018/08/07,17:40:00,OKJ,Okayama,岡山,準時ONTIME,A320-232,,,,6,","
1,A,CX,國泰航空,472,B6,2018/08/07,17:40:00,2018/08/07,17:40:00,HKG,HongKong,香港,準時ONTIME,B777-300,,,,1A,
1,A,KA,國泰港龍,5472,B6,2018/08/07,17:40:00,2018/08/07,17:40:00,HKG,HongKong,香港,準時ONTIME,,,,,1A,
2,A,BR,長榮航空,226,C6,2018/08/07,17:45:00,2018/08/07,17:45:00,SIN,Singapore,新加坡,準時ONTIME,B777-300,,,,6,
2,A,AI,印度航空,7058,C6,2018/08/07,17:45:00,2018/08/07,17:45:00,SIN,Singapore,新加坡,準時ONTIME,,,,,6,
2,A,SQ,新加坡航空,5806,C6,2018/08/07,17:45:00,2018/08/07,17:45:00,SIN,Singapore,新加坡,準時ONTIME,,,,,6,
1,A,MM,樂桃航空,27,B2,2018/08/07,17:50:00,2018/08/07,17:50:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,A320,,,,2,
2,A,HU,海南航空,7947,D10,2018/08/07,17:50:00,2018/08/07,17:50:00,HAK,Haikou,海口,準時ONTIME,B737,,,,1,
1,A,CI,中華航空,70,A4,2018/08/07,17:55:00,2018/08/07,17:46:00,LGW,LondonGatwick,倫敦蓋威克,準時ONTIME,A350-900,,,,4B,
2,A,TK,土耳其航空,24,D7,2018/08/07,17:55:00,2018/08/07,18:09:00,IST,Istanbul,伊斯坦堡,準時ONTIME,B777,,,,2,
2,A,BR,長榮航空,2080,D7,2018/08/07,17:55:00,2018/08/07,18:09:00,IST,Istanbul,伊斯坦堡,準時ONTIME,,,,,2,","
1,A,CI,中華航空,832,A1,2018/08/07,18:00:00,2018/08/07,18:00:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,B737-800,,,,6,
1,A,PG,曼谷航空,4911,A1,2018/08/07,18:00:00,2018/08/07,18:00:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,
1,A,VJ,越捷航空,842,A2,2018/08/07,18:00:00,2018/08/07,18:00:00,SGN,HoChiMinh,胡志明市,準時ONTIME,A321,,,,3A,
1,A,VJ,越捷航空,942,A3,2018/08/07,18:00:00,2018/08/07,18:00:00,HAN,Hanoi,河內,準時ONTIME,A321,,,,3B,
2,A,CZ,南方航空,3011,D9,2018/08/07,18:05:00,2018/08/07,18:05:00,SHE,Shenyang,瀋陽,準時ONTIME,A320,,,,3,
2,A,AE,華信航空,5976,D9,2018/08/07,18:05:00,2018/08/07,18:05:00,SHE,Shenyang,瀋陽,準時ONTIME,,,,,3,
1,A,PR,菲律賓航空,897,B1,2018/08/07,18:10:00,2018/08/07,18:10:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,A321,,,,4A,
2,A,CI,中華航空,131,D6,2018/08/07,18:10:00,2018/08/07,18:10:00,CTS,Sapporo,札幌,準時ONTIME,B777-300,,,,8A,
2,A,JL,日本航空,5109,D6,2018/08/07,18:10:00,2018/08/07,18:10:00,CTS,Sapporo,札幌,準時ONTIME,,,,,8A,","
1,A,CI,中華航空,754,,2018/08/07,18:20:00,2018/08/07,18:20:00,SIN,Singapore,新加坡,取消CANCELLED,A330-300,,,,,
1,A,HA,夏威夷航空,2854,,2018/08/07,18:20:00,2018/08/07,18:20:00,SIN,Singapore,新加坡,取消CANCELLED,,,,,,
2,A,MF,廈門航空,889,A8,2018/08/07,18:20:00,2018/08/07,18:20:00,CSX,Changsha,長沙,準時ONTIME,B737,,,,1,
2,A,CZ,南方航空,7409,A8,2018/08/07,18:20:00,2018/08/07,18:20:00,CSX,Changsha,長沙,準時ONTIME,,,,,1,","
2,A,AE,華信航空,5105,A8,2018/08/07,18:20:00,2018/08/07,18:20:00,CSX,Changsha,長沙,準時ONTIME,,,,,1,
1,A,CX,國泰航空,565,B7,2018/08/07,18:20:00,2018/08/07,18:20:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,A350-900,,,,1A,
2,A,CA,中國國際,409,D1,2018/08/07,18:20:00,2018/08/07,18:20:00,CKG,Chongqing,重慶,準時ONTIME,B737,,,,2,
2,A,B7,立榮航空,7002,D1,2018/08/07,18:20:00,2018/08/07,18:20:00,CKG,Chongqing,重慶,準時ONTIME,,,,,2,","
1,A,CX,國泰航空,451,B5,2018/08/07,18:25:00,2018/08/07,18:25:00,NRT,Tokyo,東京,準時ONTIME,B777-300,,,,2,
1,A,CI,中華航空,732,A6,2018/08/07,18:30:00,2018/08/07,18:30:00,PEN,Penang,檳城,準時ONTIME,B737-800,,,,4A,
1,A,MH,馬來西亞,5598,A6,2018/08/07,18:30:00,2018/08/07,18:30:00,PEN,Penang,檳城,準時ONTIME,,,,,,
1,A,DL,達美航空,7743,A6,2018/08/07,18:30:00,2018/08/07,18:30:00,PEN,Penang,檳城,準時ONTIME,,,,,,
2,A,UA,聯合航空,871,D4,2018/08/07,18:30:00,2018/08/07,17:30:00,SFO,SanFrancisco,舊金山,時間更改SCHEDULECHANGE,B777-300,,,,3,
2,A,NS,河北航空,3511,D2,2018/08/07,18:45:00,2018/08/07,18:45:00,SJW,ShiJiaZhuang,石家莊,準時ONTIME,B737-800,,,,4,
2,A,MU,東方航空,2001,D5,2018/08/07,18:45:00,2018/08/07,18:45:00,INC,YINCHUAN,銀川,準時ONTIME,A320,,,,5,
2,A,BR,長榮航空,856,C3,2018/08/07,18:50:00,2018/08/07,18:50:00,HKG,HongKong,香港,準時ONTIME,A321-200,,,,6,
2,A,HX,香港航空,1856,C3,2018/08/07,18:50:00,2018/08/07,18:50:00,HKG,HongKong,香港,準時ONTIME,,,,,6,
2,A,SC,山東航空,4077,D3,2018/08/07,18:50:00,2018/08/07,18:50:00,YNT,Yantai,煙台,準時ONTIME,B737,,,,1,
2,A,CA,中國國際,417,D10,2018/08/07,18:55:00,2018/08/07,18:55:00,CTU,Chengdu,成都,準時ONTIME,A320,,,,2,
2,A,BR,長榮航空,2770,D10,2018/08/07,18:55:00,2018/08/07,18:55:00,CTU,Chengdu,成都,準時ONTIME,,,,,2,
1,A,CI,中華航空,704,A3,2018/08/07,19:00:00,2018/08/07,19:00:00,MNL,Manila,馬尼拉,準時ONTIME,A330-300,,,,4A,
1,A,PR,菲律賓航空,874,A3,2018/08/07,19:00:00,2018/08/07,19:00:00,MNL,Manila,馬尼拉,準時ONTIME,,,,,,
1,A,IT,台灣虎航,304,A9,2018/08/07,19:00:00,2018/08/07,19:00:00,MFM,Macau,澳門,準時ONTIME,A320-232,,,,6,
1,A,TG,泰國航空,635,B4,2018/08/07,19:00:00,2018/08/07,19:00:00,ICN,Incheon,仁川,準時ONTIME,B777-200,,,,3A,
1,A,BR,長榮航空,2223,B4,2018/08/07,19:00:00,2018/08/07,19:00:00,ICN,Incheon,仁川,準時ONTIME,,,,,,
1,A,CX,國泰航空,531,B6,2018/08/07,19:00:00,2018/08/07,19:50:00,NGO,Nagoya,名古屋,時間更改SCHEDULECHANGE,B777-300,,,,1A,
2,A,BR,長榮航空,137,B9,2018/08/07,19:00:00,2018/08/07,19:00:00,HKD,Hakodate,函館,準時ONTIME,A321-200,,,,3,
2,A,TG,泰國航空,6375,B9,2018/08/07,19:00:00,2018/08/07,19:00:00,HKD,Hakodate,函館,準時ONTIME,,,,,3,
2,A,NH,全日本空輸,5813,B9,2018/08/07,19:00:00,2018/08/07,19:00:00,HKD,Hakodate,函館,準時ONTIME,,,,,3,
1,A,NX,澳門航空,618,B3,2018/08/07,19:15:00,2018/08/07,19:15:00,MFM,Macau,澳門,準時ONTIME,A321,,,,3A,
2,A,BR,長榮航空,115,D8,2018/08/07,19:15:00,2018/08/07,19:15:00,CTS,Sapporo,札幌,準時ONTIME,A330-300,,,,7B,
2,A,NH,全日本空輸,5815,D8,2018/08/07,19:15:00,2018/08/07,19:15:00,CTS,Sapporo,札幌,準時ONTIME,,,,,7B,
2,A,TG,泰國航空,6369,D8,2018/08/07,19:15:00,2018/08/07,19:15:00,CTS,Sapporo,札幌,準時ONTIME,,,,,7B,
2,A,B7,立榮航空,171,B8,2018/08/07,19:20:00,2018/08/07,19:20:00,XIY,Xian,西安,準時ONTIME,A321-200,,,,4,
2,A,HU,海南航空,8127,B8,2018/08/07,19:20:00,2018/08/07,19:20:00,XIY,Xian,西安,準時ONTIME,,,,,4,
1,A,3K,捷星航空,722,A5,2018/08/07,19:25:00,2018/08/07,19:25:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,A320,,,,4B,
1,A,CI,中華航空,916,A2,2018/08/07,19:30:00,2018/08/07,19:30:00,HKG,HongKong,香港,準時ONTIME,B737-800,,,,5,
1,A,CI,中華航空,722,A6,2018/08/07,19:30:00,2018/08/07,19:30:00,KUL,KualaLumpur,吉隆坡,準時ONTIME,B777-300,,,,4B,
1,A,MH,馬來西亞,5600,A6,2018/08/07,19:30:00,2018/08/07,19:30:00,KUL,KualaLumpur,吉隆坡,準時ONTIME,,,,,,
1,A,HA,夏威夷航空,2822,A6,2018/08/07,19:30:00,2018/08/07,19:30:00,KUL,KualaLumpur,吉隆坡,準時ONTIME,,,,,,
1,A,DL,達美航空,7733,A6,2018/08/07,19:30:00,2018/08/07,19:30:00,KUL,KualaLumpur,吉隆坡,準時ONTIME,,,,,,
2,A,CI,中華航空,522,D9,2018/08/07,19:30:00,2018/08/07,19:30:00,CAN,Guangzhou,廣州,準時ONTIME,B747-400,,,,8B,
2,A,CZ,南方航空,4802,D9,2018/08/07,19:30:00,2018/08/07,19:30:00,CAN,Guangzhou,廣州,準時ONTIME,,,,,8B,
1,A,CX,國泰航空,470,B7,2018/08/07,19:40:00,2018/08/07,19:40:00,HKG,HongKong,香港,準時ONTIME,A330-300,,,,3A,
